OBJECTID,CBSAFP10,GEOID10,NAME10,NAMELSAD10,LSAD10,MEMI10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,F1900_mean,F1910_mean,F1920_mean,F1930_mean,F1940_mean,F1950_mean,F1960_mean,F1970_mean,F1980_mean,F1990_mean,F2000_mean,F2010_mean,F2020_mean,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol
"760","36820","36820","Oskaloosa, IA","Oskaloosa, IA Micro Area",M2,"2",G3110,1478527687,6564800,"+41.3307969","-092.6363663",G36820,0.02866644216,0.03477016333,0.04453611719,0.04954537801,0.05316551608,0.05670146489,0.0615423472,0.06688836504,0.08014817309,0.08612561037,0.09829095807,0.10822529045,0.18117528203,1.61403711773,0.15971999383,"781","0",0.00224830512,0.00224830512
"761","29060","29060","Laconia, NH","Laconia, NH Micro Area",M2,"2",G3110,1036596332,177025146,"+43.5191091","-071.4253661",G29060,0.06223938224,0.06754182754,0.07397683398,0.08319176319,0.09791505792,0.11675675676,0.13868725869,0.16885456886,0.20844272844,0.25595881596,0.27886743887,0.30743886744,0.35305019305,1.78781181166,0.13546964135,"782","0",0.00224830512,0.00224830512
"762","20220","20220","Dubuque, IA","Dubuque, IA Metro Area",M1,"1",G3110,1575501687,21569071,"+42.4634808","-090.8787708",G20220,0.04974364996,0.05369652851,0.06132832374,0.06735548511,0.07162146296,0.0782748229,0.09083793198,0.10704082032,0.13169738953,0.14214707839,0.16249853235,0.18672459004,0.20785879222,1.95451259737,0.1748609777,"783","0",0.00224830512,0.00224830512
"763","17200","17200","Claremont, NH","Claremont, NH Micro Area",M2,"2",G3110,1391635377,38022493,"+43.3611883","-072.2220839",G17200,0.04812904354,0.05053331002,0.05486098968,0.06045637349,0.06928658856,0.08148277671,0.09394124847,0.11531736318,0.15356705718,0.18512851897,0.20296380486,0.21961881448,0.2478143032,2.12479969785,0.15843543547,"784","0",0.00224830512,0.00224830512
"764","36900","36900","Ottumwa, IA","Ottumwa, IA Micro Area",M2,"2",G3110,1118443326,10846138,"+41.0312631","-092.4094822",G36900,0.00011074197,0.01904761905,0.03294573643,0.04119601329,0.04867109635,0.05736434109,0.0703765227,0.0873200443,0.11118493909,0.11965669989,0.13571428571,0.14839424142,0.1788482835,1.44576796987,0.12089380863,"785","0",0.00224830512,0.00224830512
"765","11180","11180","Ames, IA","Ames, IA Metro Area",M1,"1",G3110,1483592867,2152172,"+42.0375379","-093.4660934",G11180,0.0364653432,0.04538189771,0.05492934051,0.05921938089,0.06262617766,0.0677153432,0.07633748318,0.08845053836,0.10708277254,0.11431695828,0.13067799462,0.14569313594,0.17467193809,1.62498719876,0.16136183011,"786","0",0.00224830512,0.00224830512
"766","47940","47940","Waterloo-Cedar Falls, IA","Waterloo-Cedar Falls, IA Metro Area",M1,"1",G3110,3893019969,28166459,"+42.5367962","-092.4716080",G47940,0.0377944974,0.04627474735,0.05909076418,0.06642331112,0.07254439379,0.08086524054,0.09159307553,0.10275129914,0.12020594893,0.12468517869,0.13415372844,0.14481780215,0.18603946823,3.31934618039,0.42996368208,"787","0",0.00224830512,0.00224830512
"767","24740","24740","Greenville, MS","Greenville, MS Micro Area",M2,"2",G3110,1877071141,94495559,"+33.2731314","-090.9444296",G24740,0.00164890918,0.00294901065,0.00573947235,0.01014713343,0.01667935058,0.02343353628,0.03094875698,0.03792491121,0.04689878234,0.05209918823,0.05777524099,0.06043886352,0.06931760528,3.05976851946,0.19075736555,"788","0",0.00224830512,0.00224830512
"768","49540","49540","Yazoo City, MS","Yazoo City, MS Micro Area",M2,"2",G3110,2390421148,29316416,"+32.7656747","-090.3879282",G49540,0.00322947347,0.00384953237,0.00576138066,0.00855164574,0.01278871493,0.01867927453,0.02518989304,0.0330698083,0.0446442412,0.05249832067,0.06389190306,0.07231436987,0.08670490363,2.79425556509,0.23289361186,"789","0",0.00224830512,0.00224830512
"769","40820","40820","Ruston, LA","Ruston, LA Micro Area",M2,"2",G3110,2695984196,30630508,"+32.4394196","-092.6048138",G40820,0.00139818465,0.00199413221,0.0031401852,0.00582194921,0.01109379298,0.02058311176,0.02945356193,0.04008893371,0.05395617493,0.06532502063,0.07685431374,0.08886494912,0.16191436692,2.35812359673,0.26166240005,"790","0",0.00224830512,0.00224830512
"770","19760","19760","DeRidder, LA","DeRidder, LA Micro Area",M2,"2",G3110,2997501973,21999317,"+30.6450184","-093.3402526",G19760,0,0,0,0,0,0,0,0,0,0,0,0,0.12087093302,2.89059691802,0.28389809983,"791","0",0.00224830512,0.00224830512
"771","15180","15180","Brownsville-Harlingen, TX","Brownsville-Harlingen, TX Metro Area",M1,"1",G3110,2307478146,998531503,"+26.1029227","-097.4789584",G15180,0,0.00112173359,0.00430847674,0.01277246654,0.02128744423,0.04290630975,0.06205226259,0.0940471638,0.13361376673,0.15974506055,0.18791586998,0.21425111536,0.23426386233,7.26041038459,0.22070944401,"792","0",0.00224830512,0.00224830512
"772","20580","20580","Eagle Pass, TX","Eagle Pass, TX Micro Area",M2,"2",G3110,3313264152,32425873,"+28.7452172","-100.3113679",G20580,0.00072852259,0.00085928306,0.00097136346,0.00113948406,0.00128892459,0.00149440532,0.00188668672,0.00287673024,0.00495021762,0.0108717987,0.014888013,0.01808230437,0.0225281602,2.8142940037,0.30982672106,"793","0",0.00224830512,0.00224830512
"773","10860","10860","Alice, TX","Alice, TX Micro Area",M2,"2",G3110,2240251330,8739521,"+27.7335158","-098.0908142",G10860,0,0,0,0,0,0,2.778627e-05,5.557254e-05,0.00011114507,0.00011114507,0.00016671761,0.00016671761,0.09261163133,2.39566648909,0.20588006241,"794","0",0.00224830512,0.00224830512
"774","21340","21340","El Paso, TX","El Paso, TX Metro Area",M1,"1",G3110,2622862905,5871209,"+31.7664034","-106.2413905",G21340,0.00259104307,0.00701245602,0.01340686508,0.01937339546,0.02688504326,0.03941237996,0.06532281069,0.08861842731,0.12615289531,0.15220595227,0.17806884092,0.20086526576,0.21296472378,2.41319561032,0.25002325591,"795","0",0.00224830512,0.00224830512
"775","11980","11980","Athens, TX","Athens, TX Micro Area",M2,"2",G3110,2262997188,193170040,"+32.2116334","-095.8534183",G11980,0.00038211693,0.00127372309,0.00313335881,0.00591007515,0.01131066106,0.0192332187,0.03163928162,0.05955929181,0.09621704242,0.1276780028,0.15376385174,0.16303655585,0.20458540313,2.93100861684,0.23420235188,"796","0",0.00224830512,0.00224830512
"776","36140","36140","Ocean City, NJ","Ocean City, NJ Metro Area",M1,"1",G3110,651187425,955684066,"+39.0861425","-074.8477158",G36140,0.06780133929,0.08324032738,0.0994233631,0.12174479167,0.14090401786,0.16824776786,0.197265625,0.22767857143,0.26422991071,0.30598958333,0.32300967262,0.33751860119,0.38811383929,5.53491030119,0.06945481705,"797","0",0.00224830512,0.00224830512
"777","10100","10100","Aberdeen, SD","Aberdeen, SD Micro Area",M2,"2",G3110,7352814243,111579584,"+45.5222208","-098.7041549",G10100,0.00259544541,0.00451272605,0.00623744139,0.00694072338,0.00724212994,0.00781145345,0.00877427997,0.01018921634,0.01280977897,0.01337910248,0.01461821835,0.01595780308,0.02253014066,4.84630937162,0.85995040053,"798","0",0.00224830512,0.00224830512
"778","47980","47980","Watertown, SD","Watertown, SD Micro Area",M2,"2",G3110,3096916056,154125258,"+44.8524086","-097.1770994",G47980,0.01018192996,0.01496551592,0.01996042495,0.02170864311,0.02299579275,0.02468637735,0.02685724166,0.02971970876,0.03579044435,0.03886423453,0.04443547922,0.05023725818,0.05884387067,2.43129842023,0.37042096952,"799","0",0.00224830512,0.00224830512
"779","46820","46820","Vermillion, SD","Vermillion, SD Micro Area",M2,"2",G3110,1067554320,13079349,"+42.9129968","-096.9797951",G46820,0.01024009257,0.01666184553,0.02591842638,0.03100954585,0.03343939832,0.0358692508,0.03939832224,0.04420017356,0.05062192653,0.05282036448,0.05733294764,0.062597628,0.11009545849,1.42573342271,0.11904246188,"800","0",0.00224830512,0.00224830512
"780","40940","40940","Safford, AZ","Safford, AZ Micro Area",M2,"2",G3110,16746145013,61579130,"+33.0170328","-109.6899648",G40940,0.00019336965,0.00037186472,0.00063960731,0.00098916014,0.00142796051,0.00190394734,0.00240596471,0.00325009761,0.0047784616,0.00584199468,0.00696502612,0.00789468791,0.00880947511,5.94191711106,1.62185761551,"801","0",0.00224830512,0.00224830512
"781","35700","35700","Nogales, AZ","Nogales, AZ Micro Area",M2,"2",G3110,3203598541,3088171,"+31.5259036","-110.8451898",G35700,0.00070161762,0.00136425648,0.00239719353,0.0031377899,0.0041317482,0.00495030209,0.00633404794,0.00925745469,0.01574741766,0.02753849152,0.04196063146,0.05534983434,0.05846813487,2.54611754749,0.30478675372,"802","0",0.00224830512,0.00224830512
"782","43940","43940","Spearfish, SD","Spearfish, SD Micro Area",M2,"2",G3110,2072081513,713642,"+44.3536690","-103.7965284",G43940,0.00648469311,0.00850550445,0.01073744533,0.01269793395,0.01505052028,0.01640778163,0.01870004524,0.02198763384,0.0324536269,0.04005429045,0.05251093349,0.06765193787,0.08022922636,2.20465343383,0.23384069908,"803","0",0.00224830512,0.00224830512
"783","43620","43620","Sioux Falls, SD","Sioux Falls, SD Metro Area",M1,"1",G3110,6670998020,27161649,"+43.4954205","-096.9953387",G43620,0.00526394385,0.00713059061,0.01022922422,0.01231053535,0.01353318898,0.01567983275,0.01915179571,0.02280109012,0.03208765773,0.03663294258,0.04561151348,0.05505674606,0.11574143209,4.38752454852,0.74649592583,"804","0",0.00224830512,0.00224830512
"784","26700","26700","Huron, SD","Huron, SD Micro Area",M2,"2",G3110,3260042792,15808033,"+44.4182649","-098.2794224",G26700,0.00291873331,0.00448302175,0.00654330408,0.00791682564,0.00875619992,0.00917588707,0.01030141167,0.01196108356,0.01459366654,0.01537581076,0.01701640595,0.01844715757,0.03531095002,2.57734138282,0.37018195584,"805","0",0.00224830512,0.00224830512
"785","40620","40620","Rolla, MO","Rolla, MO Micro Area",M2,"2",G3110,1739911952,6574662,"+37.8663263","-091.7903492",G40620,0.00923605642,0.01195675521,0.01779193814,0.0249516718,0.03633564831,0.04968855159,0.06225388416,0.08283811842,0.10660843417,0.12304002291,0.14323047183,0.16732297559,0.20340803322,2.09072633231,0.17917325271,"806","0",0.00224830512,0.00224830512
"786","32180","32180","Marshall, MO","Marshall, MO Micro Area",M2,"2",G3110,1956746210,29558146,"+39.1358403","-093.2041639",G32180,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,3.146534e-05,6.293068e-05,6.293068e-05,0.00012586136,0.04515276423,2.21833811895,0.20700709393,"807","0",0.00224830512,0.00224830512
"787","42660","42660","Seattle-Tacoma-Bellevue, WA","Seattle-Tacoma-Bellevue, WA Metro Area",M1,"1",G3110,15209310383,1132500766,"+47.5530649","-121.8831371",G42660,0.01261861621,0.02755584741,0.04380236645,0.06254585548,0.0773087852,0.09524562321,0.11679820348,0.14788872269,0.18549325291,0.21650270167,0.24272899363,0.25909711835,0.26833915014,14.2206649189,1.84282551276,"808","0",0.00224830512,0.00224830512
"788","15460","15460","Burlington, IA-IL","Burlington, IA-IL Micro Area",M2,"2",G3110,2059028580,77634664,"+40.8808335","-091.0467348",G15460,0.02340276153,0.02664989469,0.03121343319,0.03393400421,0.03647905453,0.03928738591,0.0451965832,0.05262695998,0.06377252516,0.06842382401,0.07635150948,0.08319681722,0.09881816054,2.18429947641,0.2283624247,"809","0",0.00224830512,0.00224830512
"789","16660","16660","Charleston-Mattoon, IL","Charleston-Mattoon, IL Micro Area",M2,"2",G3110,2212664935,7160649,"+39.4231628","-088.2422121",G16660,0,0,0,0,0,0,0,0,0,2.816029e-05,8.448087e-05,8.448087e-05,0.15040410014,2.04326236114,0.23225444527,"810","0",0.00224830512,0.00224830512
"790","35300","35300","New Haven-Milford, CT","New Haven-Milford, CT Metro Area",M1,"1",G3110,1565663096,667053119,"+41.3497173","-072.9002037",G35300,0.15377708374,0.17157915284,0.20413820027,0.24028889323,0.28202225259,0.34350966231,0.43927386297,0.50810072223,0.5736872926,0.62806949053,0.66699199688,0.68756587937,0.72106187781,3.30224338294,0.17257698718,"811","0",0.00224830512,0.00224830512
"791","16980","16980","Chicago-Joliet-Naperville, IL-IN-WI","Chicago-Joliet-Naperville, IL-IN-WI Metro Area",M1,"1",G3110,18639638965,6168811425,"+41.8235214","-087.8282967",G16980,0.04265498363,0.05677969742,0.07367979356,0.09619673496,0.11222456808,0.13711049656,0.1772213797,0.20897637951,0.24938132102,0.27593247891,0.30873815919,0.33283442531,0.44560415779,8.70787325978,2.04595884678,"812","0",0.00224830512,0.00224830512
"792","40140","40140","Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA Metro Area",M1,"1",G3110,70611926170,375101677,"+34.5375344","-116.1309212",G40140,0.00039179985,0.00138318554,0.00267128257,0.00550808957,0.00755513372,0.01140621808,0.02108675593,0.02644869095,0.03461837814,0.04583970192,0.05067512837,0.05831214386,0.06502028555,11.3323626631,6.97279974878,"813","0",0.00224830512,0.00224830512
"793","40900","40900","Sacramento--Arden-Arcade--Roseville, CA","Sacramento--Arden-Arcade--Roseville, CA Metro Area",M1,"1",G3110,13193980701,549495023,"+38.7896195","-121.0058092",G40900,0.0034838439,0.00590976662,0.01010041131,0.01675801877,0.02497058797,0.03834964295,0.05788470483,0.07858256801,0.11471604848,0.14540488285,0.16654506653,0.1881230107,0.21281087835,8.97925282723,1.42032143132,"814","0",0.00224830512,0.00224830512
"794","38020","38020","Phoenix Lake-Cedar Ridge, CA","Phoenix Lake-Cedar Ridge, CA Micro Area",M2,"2",G3110,5752062580,138683578,"+38.0214510","-119.9647084",G38020,0.00085939821,0.00113525442,0.00152781904,0.00244026652,0.00376649832,0.00654628019,0.010058142,0.01626490685,0.02697024997,0.03420617069,0.03858804057,0.0421211221,0.04965411875,4.79619126983,0.60455613028,"815","0",0.00224830512,0.00224830512
"795","37100","37100","Oxnard-Thousand Oaks-Ventura, CA","Oxnard-Thousand Oaks-Ventura, CA Metro Area",M1,"1",G3110,4773691889,945991626,"+34.3587415","-119.1331432",G37100,0.00181933958,0.00287195748,0.00508115554,0.0115008252,0.01491858455,0.02012969292,0.03241023508,0.05359254591,0.0703564606,0.08582084703,0.09565827605,0.1025327806,0.12841938376,3.81421652117,0.47236166489,"816","0",0.00224830512,0.00224830512
"796","17340","17340","Clearlake, CA","Clearlake, CA Micro Area",M2,"2",G3110,3254227528,188962335,"+39.0948019","-122.7467569",G17340,0.00130714208,0.00183362986,0.00312261719,0.00704404343,0.01123779093,0.01902617915,0.02752260267,0.03748956102,0.04950800625,0.05898478632,0.06506662794,0.07234668313,0.10789368578,3.55699867675,0.35850366402,"817","0",0.00224830512,0.00224830512
"797","21860","21860","Fairmont, MN","Fairmont, MN Micro Area",M2,"2",G3110,1844971122,44621825,"+43.6771180","-094.5371975",G21860,0.01356089171,0.02163127605,0.0333399484,0.04117880532,0.04488324403,0.04941456638,0.05540120394,0.0602963551,0.06896209565,0.07309651386,0.07762783621,0.08242376133,0.13412052656,1.90889665588,0.21093753833,"818","0",0.00224830512,0.00224830512
"798","30900","30900","Logansport, IN","Logansport, IN Micro Area",M2,"2",G3110,1067475860,6974441,"+40.7537986","-086.3551685",G30900,0.0129688863,0.01890084327,0.02768246583,0.03576621111,0.04431520791,0.05524861878,0.07414946205,0.09305030532,0.11776679267,0.12904914219,0.14684501309,0.15702239023,0.21320151207,1.52665640159,0.11491761929,"819","0",0.00224830512,0.00224830512
"799","23140","23140","Frankfort, IN","Frankfort, IN Micro Area",M2,"2",G3110,1049126443,461117,"+40.3059440","-086.4775665",G23140,0.02257027156,0.0309671272,0.03858980467,0.04394949976,0.04984516436,0.05842067651,0.0713434969,0.08569556932,0.10296569795,0.11148165793,0.13423058599,0.14733206289,0.2074202001,1.4094974709,0.11132304054,"820","0",0.00224830512,0.00224830512
"800","43780","43780","South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI Metro Area",M1,"1",G3110,2455080468,56437382,"+41.7749808","-086.1230143",G43780,0.02856787358,0.04006470076,0.05462237153,0.07336070673,0.08575339057,0.10852308075,0.12785865373,0.14341172079,0.16334453154,0.17695657584,0.19395296753,0.20452905313,0.37695657584,2.85796189914,0.27234415495,"821","0",0.00224830512,0.00224830512
"801","31980","31980","Marion, IN","Marion, IN Micro Area",M2,"2",G3110,1072446955,2133494,"+40.5157575","-085.6549455",G31980,0.02530099459,0.0410050602,0.05827953237,0.07293666027,0.08375501658,0.09992438783,0.12586517769,0.15506310708,0.18577327982,0.20269877276,0.232420171,0.24986913279,0.29890071541,1.38178367038,0.11416432228,"822","0",0.00224830512,0.00224830512
"802","18900","18900","Crossville, TN","Crossville, TN Micro Area",M2,"2",G3110,1763847584,9825917,"+35.9523984","-084.9947614",G18900,0.00193818938,0.00260774571,0.0035944603,0.00648412447,0.02117912394,0.03756563414,0.0542693026,0.07995912182,0.1264051873,0.17165309934,0.22504140677,0.26031645347,0.27007787997,1.95827471877,0.17734659405,"823","0",0.00224830512,0.00224830512
"803","47780","47780","Washington, IN","Washington, IN Micro Area",M2,"2",G3110,1112366267,19132567,"+38.6961554","-087.0769883",G47780,0.01882833637,0.02744188615,0.03517199492,0.04328860913,0.0520678041,0.06609243001,0.08127657225,0.09844845674,0.12274308431,0.14173706587,0.16752250014,0.18684777207,0.22273756281,2.09627860604,0.11735020062,"824","0",0.00224830512,0.00224830512
"804","39980","39980","Richmond, IN","Richmond, IN Micro Area",M2,"2",G3110,1040502885,6736566,"+39.8630908","-085.0067352",G39980,0.04727229318,0.05694162588,0.09048585412,0.1021248657,0.11257013251,0.12779037842,0.15106840158,0.18371732124,0.21141220007,0.22430464367,0.25510325892,0.27551629462,0.32672794557,1.40037766476,0.11010203944,"825","0",0.00224830512,0.00224830512
"805","14660","14660","Brainerd, MN","Brainerd, MN Micro Area",M2,"2",G3110,7823413217,1424487870,"+46.7696899","-094.2565996",G14660,0.00014869888,0.00027712065,0.00080432579,0.00157485637,0.00266306185,0.00488002704,0.00824602906,0.01382899628,0.02210206151,0.02894221021,0.04032443393,0.05132139236,0.16910442717,5.03005573217,1.08921699088,"826","0",0.00224830512,0.00224830512
"806","26780","26780","Hutchinson, MN","Hutchinson, MN Micro Area",M2,"2",G3110,1272903896,36406906,"+44.8216437","-094.2723203",G26780,0.02964341973,0.03966776457,0.05226979808,0.06243734784,0.0685474247,0.07379827199,0.08200868777,0.09408563655,0.11480261588,0.12525657549,0.14086591245,0.15466132035,0.22588190367,1.67962873983,0.14896886598,"827","0",0.00224830512,0.00224830512
"807","28340","28340","Kendallville, IN","Kendallville, IN Micro Area",M2,"2",G3110,1064077860,17068252,"+41.4007941","-085.4178497",G28340,0.09060422087,0.09719572131,0.10633130963,0.11367447239,0.12246313964,0.13379589477,0.14813529922,0.16721595837,0.20011564036,0.22914137034,0.27990748771,0.30615784909,0.33061578491,1.44132768225,0.11603672656,"828","0",0.00224830512,0.00224830512
"808","33460","33460","Minneapolis-St. Paul-Bloomington, MN-WI","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",M1,"1",G3110,15610299031,871807351,"+45.0663538","-093.2002176",G33460,0.02929398648,0.04163348578,0.05517887344,0.06611150296,0.07594063085,0.0915413377,0.11706218289,0.14860109364,0.19994615215,0.23922853481,0.28440384367,0.31332241208,0.42589853852,7.74577068557,1.88315699731,"829","0",0.00224830512,0.00224830512
"809","32280","32280","Martin, TN","Martin, TN Micro Area",M2,"2",G3110,1503135455,3679548,"+36.3035229","-088.7207846",G32280,0.01074376737,0.01584601983,0.02364458456,0.03277056457,0.04728916912,0.06666113577,0.0834197536,0.10710581989,0.13626747418,0.15580536774,0.18542332103,0.19907080931,0.24756294852,1.72016660055,0.15092069919,"830","0",0.00224830512,0.00224830512
"810","35860","35860","North Vernon, IN","North Vernon, IN Micro Area",M2,"2",G3110,975346383,4563811,"+38.9962339","-085.6281106",G35860,0.01906887755,0.02608418367,0.03137755102,0.03603316327,0.04349489796,0.05669642857,0.07704081633,0.11262755102,0.14968112245,0.17455357143,0.22021683674,0.24100765306,0.27946428571,1.48722571806,0.10211850179,"831","0",0.00224830512,0.00224830512
"811","18820","18820","Crawfordsville, IN","Crawfordsville, IN Micro Area",M2,"2",G3110,1306941391,2155351,"+40.0402962","-086.8927145",G18820,0.01312586511,0.01742160279,0.02238556632,0.02649038232,0.03226576297,0.04047539497,0.05484225097,0.07202520166,0.09326523794,0.10591379886,0.13044723402,0.14548231588,0.20390434824,1.49042635097,0.13822635933,"832","0",0.00224830512,0.00224830512
"812","31500","31500","Madison, IN","Madison, IN Micro Area",M2,"2",G3110,934029272,5848057,"+38.7836039","-085.4400900",G31500,0.00638467678,0.00804735302,0.01044160681,0.01576217079,0.02214684757,0.03571428571,0.05812716148,0.08366586858,0.13008778931,0.15070497473,0.19333599362,0.21674647513,0.29356211758,1.71354504627,0.09757410096,"833","0",0.00224830512,0.00224830512
"813","35220","35220","New Castle, IN","New Castle, IN Micro Area",M2,"2",G3110,1014954691,7655239,"+39.9295760","-085.3973378",G35220,0.01839628407,0.02346901357,0.03080308031,0.03893167094,0.05060506051,0.06698447623,0.08959784867,0.11728395062,0.15419875321,0.16660554944,0.19783645031,0.22118322943,0.30375259748,1.36841943989,0.10781345362,"834","0",0.00224830512,0.00224830512
"814","17940","17940","Columbia, TN","Columbia, TN Micro Area",M2,"2",G3110,1588021250,6319194,"+35.6156963","-087.0777632",G17940,0.03150223337,0.03416660136,0.03973042865,0.04842880652,0.05896873286,0.07311339237,0.08949141917,0.11245200219,0.15229997649,0.19187367761,0.25593605517,0.29519630123,0.31412115038,2.04234757815,0.15875707456,"835","0",0.00224830512,0.00224830512
"815","24700","24700","Greensburg, IN","Greensburg, IN Micro Area",M2,"2",G3110,964946111,1955486,"+39.3059799","-085.4998310",G24700,0.01984101338,0.02662702773,0.03477024494,0.03942351192,0.0456278679,0.05493440186,0.07063917792,0.09183739417,0.11678407549,0.13332902475,0.16105474052,0.18154204098,0.22374458735,1.3147692979,0.10069791894,"836","0",0.00224830512,0.00224830512
"816","37940","37940","Peru, IN","Peru, IN Micro Area",M2,"2",G3110,968246709,9184679,"+40.7728813","-086.0442585",G37940,0.05434782609,0.06387468031,0.07519181586,0.08126598465,0.08734015345,0.09450127877,0.11067774936,0.1310741688,0.15530690537,0.17352941177,0.20191815857,0.21879795396,0.27372122762,1.46609955923,0.10416449213,"837","0",0.00224830512,0.00224830512
"817","25340","25340","Harriman, TN","Harriman, TN Micro Area",M2,"2",G3110,934229744,88755772,"+35.8474721","-084.5238612",G25340,0.01574995422,0.01892436359,0.02533422868,0.03736035651,0.05781087846,0.08906660155,0.13033392345,0.16439777791,0.22715340944,0.26536841463,0.31908918869,0.35187107014,0.36578963433,1.81139638077,0.10226039144,"838","0",0.00224830512,0.00224830512
"818","26540","26540","Huntington, IN","Huntington, IN Micro Area",M2,"2",G3110,991061319,13134781,"+40.8263938","-085.4785975",G26540,0.10588894422,0.10825448207,0.1108690239,0.11335906375,0.11696962151,0.12412848606,0.13545816733,0.15301294821,0.17486304781,0.19160856574,0.22373007968,0.24396165339,0.26973356574,1.31218940113,0.10717841632,"839","0",0.00224830512,0.00224830512
"819","41060","41060","St. Cloud, MN","St. Cloud, MN Metro Area",M1,"1",G3110,4536191976,133580178,"+45.5931378","-094.4885448",G41060,0.01904200758,0.02762564109,0.03943650655,0.04732380787,0.05278733747,0.0600586526,0.07004834152,0.08883592003,0.12282228799,0.14432824029,0.17322602676,0.1993250934,0.25006360727,4.12485622609,0.53759873346,"840","0",0.00224830512,0.00224830512
"820","10820","10820","Alexandria, MN","Alexandria, MN Micro Area",M2,"2",G3110,1650598293,214205330,"+45.9364288","-095.4606101",G10820,0.01711581703,0.02288821022,0.03191596469,0.03788972044,0.04218545491,0.04859549619,0.05748900896,0.07084605833,0.09954022217,0.11470953452,0.13595328389,0.16196261369,0.21240393328,1.95629260126,0.21608125027,"841","0",0.00224830512,0.00224830512
"821","40340","40340","Rochester, MN","Rochester, MN Metro Area",M1,"1",G3110,4184403515,73538860,"+44.0965969","-092.4771836",G40340,0.03067934942,0.03749045858,0.04763372673,0.05250719277,0.05629440432,0.06134401973,0.07128178028,0.08281956432,0.10728964829,0.12359814456,0.14596911514,0.16675474135,0.19649462744,3.50356542898,0.47844263949,"842","0",0.00224830512,0.00224830512
"822","30280","30280","Lewisburg, TN","Lewisburg, TN Micro Area",M2,"2",G3110,972437127,1801806,"+35.4683866","-086.7658862",G30280,0.00693463465,0.01528188006,0.02677539489,0.03762681392,0.04899190959,0.06427378965,0.0776293823,0.09836907667,0.12668550148,0.16450494414,0.22736612303,0.26004879928,0.30358289457,1.75264664161,0.09663762477,"843","0",0.00224830512,0.00224830512
"823","19540","19540","Decatur, IN","Decatur, IN Micro Area",M2,"2",G3110,878079128,2430463,"+40.7457327","-084.9361305",G19540,0.02988358887,0.03967915957,0.04564168086,0.05117830778,0.05699886428,0.06594264622,0.08439806928,0.11122941511,0.14572685974,0.16673764906,0.19655025554,0.2226717774,0.30848949461,1.23699285929,0.09403948376,"844","0",0.00224830512,0.00224830512
"824","34620","34620","Muncie, IN","Muncie, IN Metro Area",M1,"1",G3110,1015596276,9803976,"+40.2271653","-085.3988555",G34620,0.07217311795,0.09021639744,0.1067357513,0.12191405059,0.14452910698,0.16854617495,0.2040841207,0.24327948796,0.28314538251,0.30173727522,0.33575129534,0.35708625419,0.39262419994,1.32508545519,0.10885264967,"845","0",0.00224830512,0.00224830512
"825","13260","13260","Bedford, IN","Bedford, IN Micro Area",M2,"2",G3110,1163339936,7150614,"+38.8398148","-086.4878198",G13260,0.0247276223,0.03508865627,0.04710531938,0.06205938902,0.07439649648,0.09111301004,0.11188848537,0.13757744072,0.16892757958,0.19429609058,0.23590044862,0.25849177526,0.2887203589,1.42471568622,0.12144407649,"846","0",0.00224830512,0.00224830512
"826","15140","15140","Brownsville, TN","Brownsville, TN Micro Area",M2,"2",G3110,1380753077,2457129,"+35.5866898","-089.2825359",G15140,0.00488069414,0.00614605929,0.00786334056,0.01283441793,0.01956796819,0.02860629067,0.0374186551,0.05291937816,0.0704989154,0.07926608821,0.09182935647,0.09982827187,0.10348879248,1.63356591543,0.13728033604,"847","0",0.00224830512,0.00224830512
"827","47700","47700","Warsaw, IN","Warsaw, IN Micro Area",M2,"2",G3110,1376269814,59601470,"+41.2442928","-085.8615754",G47700,0.04095934535,0.06154783668,0.07856707582,0.09097240359,0.10159310525,0.11539131192,0.13745973709,0.16253155741,0.19861582659,0.22595107513,0.26495168451,0.29446330635,0.35170192391,1.64016735542,0.15422148015,"848","0",0.00224830512,0.00224830512
"828","18020","18020","Columbus, IN","Columbus, IN Metro Area",M1,"1",G3110,1053886348,6778454,"+39.2058430","-085.8979988",G18020,0.01543991985,0.02168660499,0.02864046202,0.043137486,0.05415758147,0.07466556662,0.10530968236,0.13901820968,0.17726442336,0.19659378867,0.22417349284,0.24232423832,0.28039365903,1.40308545817,0.11066344708,"849","0",0.00224830512,0.00224830512
"829","42500","42500","Scottsburg, IN","Scottsburg, IN Micro Area",M2,"2",G3110,493127224,6089000,"+38.6794309","-085.7518981",G42500,0.01817270335,0.02644441659,0.03784935456,0.04850231859,0.0626644943,0.08296779045,0.11404937962,0.14776287755,0.2032836195,0.23687178845,0.29427246522,0.32435142248,0.36232610603,1.17747810985,0.05167593039,"850","0",0.00224830512,0.00224830512
